rule_id,compound_class,subclass,source_entity,target_entity,source_entity_id,target_entity_id,transformation_name,evidence_type,claim_source,component_name,component_delta_formula,relation_evidence_status,template_support_level,candidate_policy,propagation_policy,reaction_arity,reactant_entities,product_entities,anchor_reactant_index,network_anchor_role,resolved_network_anchor_count,anchor_resolution_stage,reaction_type,reaction_operator,formula_equation,reactant_form_ids,product_form_ids,fragment_evidence_contract,calculated_delta_mass,chemical_validation_status,product_resolution_status,derivation_id,delta_mass,direction,repeatable,max_repeat,required_context,evidence_ids,review_status,review_note
tr_82caffa635bd79,betalain,,betalains,decarboxylated betalains,,,decarboxylation,explicit_report,,,,,,,,1,"[{""coefficient"":1,""entity_id"":"""",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":"""",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,decarboxylation,,[],[],{},,unresolved_entities,unresolved_product_class,derivation_8025a970b1a41d,,source_to_target,FALSE,1,non_propagating_unresolved_entity,claim_f2d2cd7bd9f8073c,candidate,The text states that thermal processing leads to the formation of decarboxylated betalains from betalains present in beetroot.
tr_23c11db4084186,betalain,,betanin,18-chloro-betanin,entity_12822fcd1f86c3ce,entity_52721104398e4d3a,chlorination,literature_inferred,,,,,,,,1,"[{""coefficient"":1,""entity_id"":""entity_12822fcd1f86c3ce"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_52721104398e4d3a"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,chlorination,,"[""form_3f1cc1b9b810f94c""]",[],{},,unresolved_entities,unique_reported_entity,derivation_85bee0ffb96682,,source_to_target,FALSE,1,real resolved network anchor,claim_097f2958ca42a2a2,candidate,"The chlorinated derivatives 1a, 2a, 6a are compared to their precursors 1, 2, 6, implying chlorination transformations."
tr_06a3b8d696ea87,betalain,,17-decarboxy-betanin,18-chloro-17-decarboxy-betanin,entity_231c36f3d94f8119,entity_1cffd0c2c566ecac,chlorination,explicit_report,,,,,,,,1,"[{""coefficient"":1,""entity_id"":""entity_231c36f3d94f8119"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_1cffd0c2c566ecac"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,chlorination,,"[""form_0c0da057243e1237""]",[],{},,unresolved_entities,unique_reported_entity,derivation_7d188d54bea730,,source_to_target,FALSE,1,real resolved network anchor,claim_f12eeee7763d7ac3,candidate,"The chlorinated derivatives 1a, 2a, 6a are compared to their precursors 1, 2, 6, implying chlorination transformations."
tr_4654381036b76a,betalain,,"2,17-bidecarboxy-betanin","18-chloro-2,17-bidecarboxy-betanin",entity_df401f885ccc8471,entity_c63ef914c38130fd,chlorination,explicit_report,,,,,,,,1,"[{""coefficient"":1,""entity_id"":""entity_df401f885ccc8471"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_c63ef914c38130fd"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,chlorination,,[],[],{},,unresolved_entities,unique_reported_entity,derivation_f4448aa17070aa,,source_to_target,FALSE,1,real resolved network anchor,claim_2faeecb43d5b270d,candidate,"The chlorinated derivatives 1a, 2a, 6a are compared to their precursors 1, 2, 6, implying chlorination transformations."
tr_330425843b13d5,betalain,,betanin,"2,15-bidecarboxy-betanin",entity_12822fcd1f86c3ce,entity_386f398d7ea8f7f8,15-decarboxylation and further decarboxylation,explicit_report,,,,,,,,1,"[{""coefficient"":1,""entity_id"":""entity_12822fcd1f86c3ce"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_386f398d7ea8f7f8"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,15_decarboxylation_and_further_decarboxylation,C24H26N2O13 -> C22H27N2O9,"[""form_3f1cc1b9b810f94c""]","[""form_c05079c8874f5b4b""]",{},-86.971833,valid,unique_reported_entity,derivation_bbfdb2babeccd3,-86.971833,source_to_target,FALSE,1,real resolved network anchor,claim_2ea68bd305b578df,candidate,"Betanin undergoes initial 15-decarboxylation, leading to 2,15-bidecarboxy-betanin upon heating."
tr_c2178c1d0eed90,betalain,,betanin,dehydrogenated products,entity_12822fcd1f86c3ce,,"dehydrogenation following 2,17-decarboxylation",explicit_report,,,,,,,,1,"[{""coefficient"":1,""entity_id"":""entity_12822fcd1f86c3ce"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":"""",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,dehydrogenation_following_2_17_decarboxylation,,"[""form_3f1cc1b9b810f94c""]",[],{},,unresolved_entities,unresolved_product_class,derivation_c26a176c8164a3,,source_to_target,FALSE,1,non_propagating_unresolved_entity,claim_064b446f9347c6a5,candidate,"Dehydrogenated products are formed from betanin via 2,17-decarboxylation routes."
tr_7cef49f8f61280,betalain,,Betalamic acid,g-aminobutyric acid-bx,entity_64818f42fdf603ee,entity_cabbdf66758bf204,Betalamic acid condensation with amino acids,literature_inferred,,,,,name_encoded_reactant,literature_supported,no_propagation,2,"[{""coefficient"":1,""entity_id"":""entity_64818f42fdf603ee"",""role"":""structural_unit""},{""coefficient"":1,""entity_id"":""entity_002884d7e2a98cda"",""role"":""structural_component""}]","[{""coefficient"":1,""entity_id"":""entity_cabbdf66758bf204"",""role"":""product""}]",0,structural_unit,0,network_preflight,condensation,condensation_h2o_loss,C9H9NO5+C4H9NO2 -> C13H16N2O6,"[""form_2b8d7ea13b9d7267"",""form_cdc06981512a5824""]","[""form_a4025117ba7286e1""]","{""class_diagnostic_ids"":[],""core_fragment_evidence_ids"":[],""donor_fragment_evidence_ids"":[],""explicit_target_diagnostic_ids"":[],""reaction_fragment_evidence_ids"":[],""reported_target_fragment_ids"":[""fragment_16a9e105cfb8d352"",""fragment_28908ff83d919384"",""fragment_4df2ff308654e8a5"",""fragment_693df5fe52c80229"",""fragment_6e44c986cd745a92"",""fragment_747945ad32e4664c"",""fragment_7b5a0c5de90dbf01"",""fragment_7bdf13f2d22bff5e"",""fragment_a72d86c9be8265c9"",""fragment_cbad5b206a734ef9"",""fragment_cd37c14eb1742335""],""target_product_ion_ids"":[""fragment_16a9e105cfb8d352"",""fragment_28908ff83d919384"",""fragment_4df2ff308654e8a5"",""fragment_693df5fe52c80229"",""fragment_6e44c986cd745a92"",""fragment_747945ad32e4664c"",""fragment_7b5a0c5de90dbf01"",""fragment_7bdf13f2d22bff5e"",""fragment_a72d86c9be8265c9"",""fragment_cbad5b206a734ef9"",""fragment_cd37c14eb1742335""],""theoretical_catalog_ids"":[]}",85.052764,valid,unique_reported_entity,derivation_27b8ddad27e09f25,85.052764,source_to_target,FALSE,1,real resolved network anchor; target-specific reported fragments; no propagation,reaction_beed6493403f4fd9,candidate,Materialized from an evidence-backed variable-arity reaction template.
tr_a73d6d73d614d2,betalain,,6-decarboxy-betalamic acid,Tyrosine-6-decarboxy-betaxanthin,entity_ba886bd316a78fbe,entity_4c8c06c0d169a8ac,Condensation of 6-decarboxy-betalamic acid with amines/amino acids,literature_inferred,,,,,name_encoded_reactant,literature_supported,no_propagation,2,"[{""coefficient"":1,""entity_id"":""entity_ba886bd316a78fbe"",""role"":""structural_unit""},{""coefficient"":1,""entity_id"":""entity_88735b39e06748e8"",""role"":""structural_component""}]","[{""coefficient"":1,""entity_id"":""entity_4c8c06c0d169a8ac"",""role"":""product""}]",0,structural_unit,0,network_preflight,condensation,condensation_h2o_loss,C8H9NO3+C9H11NO3 -> C17H18N2O5,"[""form_6406417d303ec17b"",""form_b8edeeec3f149688""]","[""form_8e54c08531617081""]","{""class_diagnostic_ids"":[],""core_fragment_evidence_ids"":[],""donor_fragment_evidence_ids"":[],""explicit_target_diagnostic_ids"":[],""reaction_fragment_evidence_ids"":[],""reported_target_fragment_ids"":[],""target_product_ion_ids"":[],""theoretical_catalog_ids"":[]}",163.063329,valid,unique_reported_entity,derivation_7c2f7a5be4e63a93,163.063329,source_to_target,FALSE,1,exploratory_only_missing_target_fragments,reaction_8903839669ac0388,candidate,Materialized from an evidence-backed variable-arity reaction template.
tr_a8d13b9c6a05a1,betalain,,"2,17-bidecarboxy-betanin",2-decarboxy-neohylocerenin,entity_df401f885ccc8471,entity_7048300dc22a0e65,"Chlorination of 2,17-bidecarboxy-betanin at C-18",literature_inferred,,,,,class_mechanism_product_join,literature_explanation_only,no_propagation,1,"[{""coefficient"":1,""entity_id"":""entity_df401f885ccc8471"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_7048300dc22a0e65"",""role"":""product""}]",0,substrate,0,network_preflight,chlorination,identity,C29H32N2O15 -> C29H32N2O15,"[""form_9e7bdbb36b41703b""]","[""form_dc82a76cc2db6198""]","{""class_diagnostic_ids"":[],""core_fragment_evidence_ids"":[],""donor_fragment_evidence_ids"":[],""explicit_target_diagnostic_ids"":[],""reaction_fragment_evidence_ids"":[],""reported_target_fragment_ids"":[""fragment_09f545dc3f39150c"",""fragment_1868283470db12ca"",""fragment_3547b50ebf00541f"",""fragment_54576881bd85eefe"",""fragment_5d7daea9f570efed"",""fragment_5f02bdc00d80c232"",""fragment_84a8913054351768"",""fragment_a42327f0112ba0b0"",""fragment_c8f1a636f887448e"",""fragment_d24cb157f441e493"",""fragment_d539c80c9dfaea99"",""fragment_d59600538f8a1310"",""fragment_f65a98e13aba43c2"",""fragment_f946c5880d26f483""],""target_product_ion_ids"":[""fragment_09f545dc3f39150c"",""fragment_1868283470db12ca"",""fragment_3547b50ebf00541f"",""fragment_54576881bd85eefe"",""fragment_5d7daea9f570efed"",""fragment_5f02bdc00d80c232"",""fragment_84a8913054351768"",""fragment_a42327f0112ba0b0"",""fragment_c8f1a636f887448e"",""fragment_d24cb157f441e493"",""fragment_d539c80c9dfaea99"",""fragment_d59600538f8a1310"",""fragment_f65a98e13aba43c2"",""fragment_f946c5880d26f483""],""theoretical_catalog_ids"":[""fragment_00446013014f922e"",""fragment_029133f435824a4a"",""fragment_03ea63fbd333237d"",""fragment_05f5ac183b463343"",""fragment_05f83f0bd6644277"",""fragment_072f425d3c61668f"",""fragment_0994b6d1eeabe578"",""fragment_0ab18a02f2c8d0d2"",""fragment_0b97ddcd74296d6c"",""fragment_0ba2bb77f72b9aa9"",""fragment_0d34f3062856ee60"",""fragment_0d9f5bbbddad128c"",""fragment_0db579b4105c12ff"",""fragment_0eb5a9ab6620685b"",""fragment_0f34fbb613fc10cd"",""fragment_0f99739672d15a8c"",""fragment_1060010d40ef7fb4"",""fragment_10e93fc890c34cfe"",""fragment_112e94989ca66118"",""fragment_1190ac61d97bf33b"",""fragment_12540d841096183c"",""fragment_13380a9260acad1e"",""fragment_147ed1f680713f1b"",""fragment_14aee4dc2a8f604e"",""fragment_164932f497713085"",""fragment_168adda5413f0933"",""fragment_17a755376078eb34"",""fragment_17e50d831575d750"",""fragment_18bbc7b60e47aa55"",""fragment_18f294fd9ee7215b"",""fragment_1a230ae20e47fe9b"",""fragment_1b26ecba7de2919a"",""fragment_1b7379fe3ea3cd84"",""fragment_1cb69b108762bfc9"",""fragment_1d7946a8eab18c4d"",""fragment_1edcccc222c8f515"",""fragment_1f23e022600f4e15"",""fragment_1f2606cac47cb4ee"",""fragment_1fc08f3695e3897c"",""fragment_20b62a42e886157d"",""fragment_22af51247a8d5812"",""fragment_242ed936e4b4f636"",""fragment_2699e1e010320933"",""fragment_27e9f2c31b460fb1"",""fragment_2936b768f69c33fa"",""fragment_29d8323a31ff4eac"",""fragment_2a41b897eb7bf474"",""fragment_2b223c03be6c6f6d"",""fragment_2b42355fc9cc48d8"",""fragment_2bec1102b5b86b7b"",""fragment_2c90ec4ffb3c8818"",""fragment_2eb0847def1d3175"",""fragment_30f3e33cd7b5bc3b"",""fragment_31eecbf8c10d97b6"",""fragment_329cd16e2ff5cd64"",""fragment_347dcf91eba75473"",""fragment_34e878a3b9911fca"",""fragment_38cfc93778c34d39"",""fragment_3a836c88fae1df45"",""fragment_3a9361f0067b9a2d"",""fragment_3ac5a70251fbae97"",""fragment_3b10c9541916e0c9"",""fragment_3dca3520df0b562c"",""fragment_3dffabd89ac8dc68"",""fragment_3e33fd8326596449"",""fragment_3f02f6b1265c608e"",""fragment_3f537f6570e599d9"",""fragment_3f65b90a58426ef5"",""fragment_3ffad1665ee23e4d"",""fragment_40787108f5c5a9dc"",""fragment_42acae00abb06d25"",""fragment_43ab81ae7480fed5"",""fragment_43cf46fed545bef2"",""fragment_46da494c8c09ee2a"",""fragment_47a2baba21e295cf"",""fragment_47fb86099edf0401"",""fragment_48b7ac49d0eacc35"",""fragment_49073ca3a783fbac"",""fragment_495b52b206ae0c59"",""fragment_49db2992edb435a2"",""fragment_49df5d27ef9663c8"",""fragment_4ac18bf15d93a038"",""fragment_506fa3b7c31b17f7"",""fragment_515e2e637c3806ef"",""fragment_51a6ad54efaa1876"",""fragment_51e1c662f4d1b075"",""fragment_52d62c5fd9cf54a4"",""fragment_53059f2701cfa99f"",""fragment_5709b1aa332ce731"",""fragment_59a7e5592ba667df"",""fragment_59e36cb67c753615"",""fragment_5a0cc4db2c3a4cbc"",""fragment_5a7c1a93370caeb0"",""fragment_5e0dc0f9dea9303d"",""fragment_5e8be99e999ba726"",""fragment_5f7a85f3607b8cf8"",""fragment_6018a05f486fab80"",""fragment_6021aaca32014599"",""fragment_605efe78e9f345d2"",""fragment_60a43e183ae6eb96"",""fragment_6140e6bbee3d250e"",""fragment_6195a84d8e003dbd"",""fragment_63bb0caa319e0fd2"",""fragment_6553c76842058a86"",""fragment_65d83bc70f6d9a94"",""fragment_6b9ecaf4fde855b4"",""fragment_6be13dec8359aa7c"",""fragment_6f4ab59c677d3ad4"",""fragment_703fdfc5f1c1b665"",""fragment_70bad655e4d6ea5d"",""fragment_72dc1a2234b5296f"",""fragment_7326e923cc699ba4"",""fragment_73aa8d3e5c3227dd"",""fragment_74aecce7d1a90ada"",""fragment_7586e9dac37815c1"",""fragment_76631ac312e73d1e"",""fragment_783cef66402ab0a3"",""fragment_7c373cde29cb0445"",""fragment_7dd0ee6ff6475b1b"",""fragment_80aa4822dcd652a7"",""fragment_80fb064890794276"",""fragment_826ec0f738c4a944"",""fragment_829afc98d211d8ff"",""fragment_830935a352705c06"",""fragment_831ca3bdaf1d0961"",""fragment_83a9ee4083d54440"",""fragment_83cab04fae4b6471"",""fragment_84351c2fba3b2aa5"",""fragment_84442b77fdbe671f"",""fragment_8457b8819030bca8"",""fragment_84d7c7fcef0c4df0"",""fragment_85be04095b09cdbf"",""fragment_85f8ea949dee2ddf"",""fragment_8607c9ae7541172a"",""fragment_8659a38d31c4a752"",""fragment_8950c8133621978b"",""fragment_8a1d45e221bfacfb"",""fragment_8adab35cda1e831d"",""fragment_8b4c91c1204c58f0"",""fragment_8bcf1988af95d14f"",""fragment_8f2c3efec11cd482"",""fragment_8fb0e5f3dd48c0e8"",""fragment_92cc7fb199c8998a"",""fragment_935a0aad63f0e26e"",""fragment_9574c1fef21b33d1"",""fragment_95bc37f1f41377e5"",""fragment_963a355153f5bbff"",""fragment_97588126108ad4e2"",""fragment_97ffcc9d3f59198d"",""fragment_9a6a1a9a937b3459"",""fragment_9ac47efacb4d76df"",""fragment_9ba26fcc95fe83aa"",""fragment_9bfa1f985953de32"",""fragment_9c1a632118db3442"",""fragment_9e7ff7fc899b5713"",""fragment_9fc3e32cb5e64ff1"",""fragment_a01d14a5b5731f5c"",""fragment_a1d5e2f8b6c46734"",""fragment_a2cf497c8b1708e1"",""fragment_a35634eb00bda95c"",""fragment_a3826da7310a4283"",""fragment_a3c174431a32c4be"",""fragment_a5ce42a621670b21"",""fragment_a5e971de55e3ed0a"",""fragment_a6d8727b00ba60c6"",""fragment_a721157fa645cc0f"",""fragment_a7b26d549a246fe6"",""fragment_a7fda935e1f10748"",""fragment_a817a6cddc188a27"",""fragment_a8ed5054202ab8b4"",""fragment_acc290b992f92f57"",""fragment_b0257a957e576540"",""fragment_b1b27cbf61bec48c"",""fragment_b2d632e513250503"",""fragment_b2fc4e6d003ce88d"",""fragment_b3f0a653ff179e78"",""fragment_b40eb37718110d2b"",""fragment_b44081a8486f9286"",""fragment_b5c48aef45b30546"",""fragment_b6705649746b1bf0"",""fragment_b6a8a341c0f974e3"",""fragment_b6b4da447d518240"",""fragment_b6f8a34e3dcfaff8"",""fragment_b94a8ad864f1e495"",""fragment_ba5b785ac3a96fda"",""fragment_baf579ec425eaf62"",""fragment_bafa8674731a1e0e"",""fragment_bcbc2d09b7ddeca7"",""fragment_bcdd2335d471f662"",""fragment_be2d8085a96abbc3"",""fragment_be9d3a446496ec8c"",""fragment_bf82f4a3fb1f19ba"",""fragment_c12adddeb11f6402"",""fragment_c1b72d20eabd9a4f"",""fragment_c2f9011d935dd62e"",""fragment_c66c310bc3dd9413"",""fragment_c904e4e3923bb35c"",""fragment_c9a45345775e3526"",""fragment_cb8dd2718ee3c3d2"",""fragment_cd04ae28bb70c675"",""fragment_cd690dea3c091e16"",""fragment_cd6e8d56eb7a9127"",""fragment_ce1ea4fc12e920cc"",""fragment_cf808bfef6c5a983"",""fragment_cfecd8faab677c03"",""fragment_d12367783a9e1592"",""fragment_d275ed2360b52e90"",""fragment_d659e5ea5d21dd06"",""fragment_d66b0101daf23d37"",""fragment_d76c018ba901f0ab"",""fragment_d7ddb7d7e7e3637a"",""fragment_d8114012d9374582"",""fragment_d8c058fa22d7add3"",""fragment_d960091c3e554ea7"",""fragment_db6b1f7370414bf1"",""fragment_dce6a16fd98edbb2"",""fragment_dd964e971315d886"",""fragment_ddd1481942605f1f"",""fragment_de3b1990c977ff24"",""fragment_de8571efb42325a6"",""fragment_dfd0ecf8fd135692"",""fragment_e033e89b1ee152aa"",""fragment_e0ac49e4bfac0396"",""fragment_e1001d4c939fb99d"",""fragment_e4541e8f9994e907"",""fragment_e48bdc78e13baf9e"",""fragment_e65029eb45f67fe1"",""fragment_e660731cb9b2874a"",""fragment_e69d76dbafe2cf1d"",""fragment_e72204c9d97a5908"",""fragment_e7955c4505f0d48e"",""fragment_e7faa3a6dd8b6114"",""fragment_e89a49caa48dfa13"",""fragment_e8ae663c93fba9c2"",""fragment_e8b5539b140c309d"",""fragment_e8c57dc48d83f2a5"",""fragment_e8f191a46e1c7ea4"",""fragment_e9b824a3991cadef"",""fragment_eb61275f23d246a9"",""fragment_eb640d7ea1218b4d"",""fragment_eb822863ae6dfec5"",""fragment_ebc84706afabeb4d"",""fragment_ec5e35a480b86692"",""fragment_ecb16a1526b0362d"",""fragment_ed1b772d0697cb3e"",""fragment_edd4e021dac5490e"",""fragment_efa32f248d27e74f"",""fragment_f05c107d3bfa1500"",""fragment_f1de0ca3e3e1abef"",""fragment_f25440e41d95d522"",""fragment_f2a6fa24ecca7684"",""fragment_f371309c60bd832a"",""fragment_f4072bd8c51bab43"",""fragment_f43094b29abd02ea"",""fragment_f4a213c6ae514c9c"",""fragment_f521517e033fbbde"",""fragment_f55659172d83cc94"",""fragment_f8e4fe4891719cb6"",""fragment_f9cb13fd8bec8bdf"",""fragment_f9daaba09b376e43"",""fragment_fa3bc407c0ed62ba"",""fragment_fbed7bbde467fddc"",""fragment_fc9206065cb4501c"",""fragment_fcde13069a50ebfe"",""fragment_ff754e706733a306"",""fragment_ff9774cb33724b2c"",""fragment_ffbeefeeec3effd8""]}",,valid,unique_reported_entity,derivation_b11989b48c77a814,,source_to_target,FALSE,1,literature_explanation_only; no propagation,reaction_5157871dd9487abf,candidate,Materialized from an evidence-backed variable-arity reaction template.
tr_02e647e656684a,betalain,,Betalamic acid,Glutamic acid-bx (Vulgaxanthin II),entity_64818f42fdf603ee,entity_38c49dc6a44ffad0,Betalamic acid condensation with amino acids,literature_inferred,,,,,name_encoded_reactant,literature_supported,no_propagation,2,"[{""coefficient"":1,""entity_id"":""entity_64818f42fdf603ee"",""role"":""structural_unit""},{""coefficient"":1,""entity_id"":""entity_2a3193a48b5ed046"",""role"":""structural_component""}]","[{""coefficient"":1,""entity_id"":""entity_38c49dc6a44ffad0"",""role"":""product""}]",0,structural_unit,0,network_preflight,condensation,condensation_h2o_loss,C9H9NO5+C5H9NO4 -> C14H16N2O8,"[""form_2b8d7ea13b9d7267"",""form_c9cdeab80595495d""]","[""form_d297be2ccdfedca2""]","{""class_diagnostic_ids"":[],""core_fragment_evidence_ids"":[],""donor_fragment_evidence_ids"":[],""explicit_target_diagnostic_ids"":[],""reaction_fragment_evidence_ids"":[],""reported_target_fragment_ids"":[],""target_product_ion_ids"":[],""theoretical_catalog_ids"":[""fragment_0219c937629da703"",""fragment_027fb333017912da"",""fragment_05370804e0fecb6f"",""fragment_05c09a4036ac7079"",""fragment_05f9911ed245d70a"",""fragment_06869c61a259fb11"",""fragment_071efb09c8dc96b1"",""fragment_073c4fa81233e06e"",""fragment_081b1b932eb81e20"",""fragment_0bac865a0bf6d42b"",""fragment_0cbbb0f8e8d86b4a"",""fragment_103a0c97c31ba2a9"",""fragment_1458f68f4522900f"",""fragment_14abce04970b095f"",""fragment_175fab3fcf097130"",""fragment_17ff9090a371cc3f"",""fragment_1855b653e0f23918"",""fragment_19977fc3e1aafee8"",""fragment_19f016270a49f604"",""fragment_1be2bd12fb573582"",""fragment_1e328882ddbbb52e"",""fragment_1e69ac3c3a87657c"",""fragment_1ee287d815c10215"",""fragment_1f198faf4db8e86d"",""fragment_1fd61bdaf00234c8"",""fragment_20117f9988c51da0"",""fragment_2192fcd280d499c9"",""fragment_23bc9efd41f3fb17"",""fragment_24982fe99adeff96"",""fragment_250dcf3facdbed61"",""fragment_26b959956051229f"",""fragment_294ec8532daef614"",""fragment_29cc4362725ebf84"",""fragment_2b1617d1035f2f1a"",""fragment_2bae9e1f1d525008"",""fragment_2c3005f1da87f7a1"",""fragment_2d798c19c6dea53a"",""fragment_2e5d393f0231d643"",""fragment_304e12c062ceb503"",""fragment_33590386926b2f7b"",""fragment_34eda503d265ba7f"",""fragment_352e96a9aee69b4d"",""fragment_36a2dba535c9c9d8"",""fragment_383d1245e77f5e66"",""fragment_394385be46656890"",""fragment_3a919b6b4de3f660"",""fragment_3f46c3053a8f8901"",""fragment_3fd32183bf406210"",""fragment_41ce0c81b599356f"",""fragment_43c9b9f8c8da4b9b"",""fragment_45e37a50f32db353"",""fragment_4816a0c559fe062c"",""fragment_4a2e4f1951a26c07"",""fragment_4a5fa26cf9e842b6"",""fragment_4c01c4fac8f62c8f"",""fragment_4c1461117c5b9527"",""fragment_4c28347ff3dcc567"",""fragment_4d2da7e72c99edad"",""fragment_4e8d3305db400f66"",""fragment_4ee27239a5701201"",""fragment_508b887ba3682f4c"",""fragment_51342fed99295cb2"",""fragment_51cc3283e2690f53"",""fragment_51f376c0f91f889f"",""fragment_524911fc84c8a0e7"",""fragment_52bc9edb59b2c297"",""fragment_52bd0aa0203fb698"",""fragment_53e9b1fc8567c7d7"",""fragment_57fdda30f4282908"",""fragment_58bcb5a71f034443"",""fragment_58c217f701786aa8"",""fragment_596e83dab1bd0610"",""fragment_5a2907efb08361d4"",""fragment_5fe0b7dfcbd97dab"",""fragment_6092185954fee79a"",""fragment_6a6704dde078dcff"",""fragment_6be16ee8eef1cdfb"",""fragment_6cbac86c33d25c53"",""fragment_6d7bd0d4b7957bf6"",""fragment_6e996a7785188da7"",""fragment_6f12f8021a43eba4"",""fragment_6ff39a2357f29e97"",""fragment_710e08ea8f6e8678"",""fragment_71a5a84d4ce1fe64"",""fragment_735d9f706097ba10"",""fragment_74018d3639969299"",""fragment_784b0813c49aae7f"",""fragment_78e43ae671e8523e"",""fragment_791e6898cf6f2238"",""fragment_7939592d4f581fce"",""fragment_7e0f246c489eef13"",""fragment_7e20ff49833dee17"",""fragment_7f3b5818f9b801a9"",""fragment_7ff95bb99de087af"",""fragment_814a73398289ac6b"",""fragment_82d1e60938a58747"",""fragment_841da1d4525a9e6b"",""fragment_843a72c232391512"",""fragment_8477283202bd9f96"",""fragment_84c18e1dcd2131de"",""fragment_855fa7f16ffa17d6"",""fragment_86c10f5c3dac5463"",""fragment_87b8d00fd7d09a8d"",""fragment_88d2ed5837566111"",""fragment_891d0d483f207d52"",""fragment_8a64ff34b5455971"",""fragment_8b7f1b058bbc44ac"",""fragment_8d217051783078d5"",""fragment_8d4eec90a35d668f"",""fragment_8ddcb4de4da9e3d3"",""fragment_8eb68b123a7bc81b"",""fragment_8ebf061350e25a18"",""fragment_915da1cec8ef15b7"",""fragment_923802e25edad908"",""fragment_93d93459960a59d9"",""fragment_9489e4d97e7ad9fc"",""fragment_96e6895b71e3662f"",""fragment_96f7991f864efa54"",""fragment_97f48c7dbc0e02fb"",""fragment_9a81ac5cec50d16c"",""fragment_9da63304f0017b6b"",""fragment_9db1a3df803183a7"",""fragment_a0b54a0ec4cc3d39"",""fragment_a35195a1f0f6bd7e"",""fragment_a45291a65bd25658"",""fragment_a498d8393a76c0c9"",""fragment_a6846cda1920d18f"",""fragment_a8f31869ca2c2ded"",""fragment_ab2f1b6d12e6faab"",""fragment_ab5d779286be2d1d"",""fragment_aeb71b152a071016"",""fragment_aed57d20f7e398f0"",""fragment_b1b31ee70ea8845e"",""fragment_b31fa1a634800ae2"",""fragment_b34a171fd3e1a738"",""fragment_b4513aa67d307be4"",""fragment_b461251e5e7ca1c8"",""fragment_b6103710a96f1093"",""fragment_b61cd994a8d83ca4"",""fragment_b6a56248b4edd69d"",""fragment_b7d16add7512dd15"",""fragment_ba981afef2108b93"",""fragment_bb88f4608766c06d"",""fragment_bc33a024bdd964c6"",""fragment_bd3227094461efe5"",""fragment_bebe242b480017e6"",""fragment_c0ee63baa79a2367"",""fragment_c13d3dcb49f85a1c"",""fragment_c3e74fa423def31f"",""fragment_c635ed223402ae99"",""fragment_c75880563efe26cc"",""fragment_c9230a97c48eaf57"",""fragment_ca54e7ea56dfbf80"",""fragment_cb5f6e24dc58962a"",""fragment_cbabe4c609b68da2"",""fragment_cc413cad529742c0"",""fragment_cdbaa769fb850875"",""fragment_cdde38abd1dc12c1"",""fragment_ce8caddac7460f5e"",""fragment_cece7e72034db85b"",""fragment_d09bb62e8522a606"",""fragment_d1711b7ce3deb54a"",""fragment_d1d94bb5af7dd9ac"",""fragment_d23aec7fd631a5d4"",""fragment_d4b8361dfd263b41"",""fragment_dedec51da1987acf"",""fragment_e01b43fe084b5e38"",""fragment_e05454fcb55ceb8b"",""fragment_e657350c5ea71e4b"",""fragment_e78308eb8e87ac89"",""fragment_e826a39025e15fc3"",""fragment_ec43165f099f983c"",""fragment_eeb6c24da6bdd12b"",""fragment_efaee5715ea019e3"",""fragment_f0c3d3f18f75461a"",""fragment_f0e1a3d49f78e12a"",""fragment_f0f315f8d1d19e31"",""fragment_f1dd12ec07ad2dc0"",""fragment_f600c7fab9a09af6"",""fragment_f66dccf6031926b9"",""fragment_faf51a5fd53ae124"",""fragment_fcc62107264e7ba9"",""fragment_ff480e5285fdaca5""]}",129.042593,valid,unique_reported_entity,derivation_423aabf418a5c21f,129.042593,source_to_target,FALSE,1,exploratory_only_missing_target_fragments,reaction_63da84c1bf3b0028,candidate,Materialized from an evidence-backed variable-arity reaction template.
